País / Country,Provincia / State,Localidad
Burundi,Bujumbura Mairie,
Burundi,Bujumbura Rural,
Burundi,Bururi,
Burundi,Cankuzo,
Burundi,Cibitoke,
Burundi,Gitega,
Burundi,Karuzi,
Burundi,Kayanza,
Burundi,Kirundo,
Burundi,Makamba,
Burundi,Muramvya,
Burundi,Muyinga,
Burundi,Mwaro,
Burundi,Ngozi,
Burundi,Rumonge,
Burundi,Rutana,
Burundi,Ruyigi,
Cambodia,Banteay Meanchey,
Cambodia,Battambang,
Cambodia,Kampong Cham,
Cambodia,Kampong Chhnang,
Cambodia,Kampong Speu,
Cambodia,Kampong Thom,
Cambodia,Kampot,
Cambodia,Kandal,
Cambodia,Kep,
Cambodia,Koh Kong,
Cambodia,Kratie,
Cambodia,Mondulkiri,
Cambodia,Oddar Meanchey,
Cambodia,Pailin,
Cambodia,Phnom Penh,
Cambodia,Preah Vihear,
Cambodia,Prey Veng,
Cambodia,Pursat,
Cambodia,Ratanakiri,
Cambodia,Siem Reap,
Cambodia,Sihanoukville,
Cambodia,Stung Treng,
Cambodia,Svay Rieng,
Cambodia,Takeo,
Cameroon,Adamawa,
Cameroon,Centre,
Cameroon,East,
Cameroon,Far North,
Cameroon,Littoral,
Cameroon,North,
Cameroon,Northwest,
Cameroon,South,
Cameroon,Southwest,
Cameroon,West,
Canada,Alberta,
Canada,British Columbia,
Canada,Manitoba,
Canada,New Brunswick,
Canada,Newfoundland and Labrador,
Canada,Northwest Territories,
Canada,Nova Scotia,
Canada,Nunavut,
Canada,Ontario,
Canada,Prince Edward Island,
Canada,Quebec,
Canada,Saskatchewan,
Canada,Yukon,
Cape Verde,Barlavento Islands,
Cape Verde,Boa Vista,
Cape Verde,Brava,
Cape Verde,Maio,
Cape Verde,Mosteiros,
Cape Verde,Paul,
Cape Verde,Porto Novo,
Cape Verde,Praia,
Cape Verde,Ribeira Brava,
Cape Verde,Ribeira Grande,
Cape Verde,Ribeira Grande de Santiago,
Cape Verde,Sal,
Cape Verde,Santa Catarina,
Cape Verde,Santa Catarina do Fogo,
Cape Verde,Santa Cruz,
Cape Verde,São Domingos,
Cape Verde,São Filipe,
Cape Verde,São Lourenço dos Órgãos,
Cape Verde,São Miguel,
Cape Verde,São Vicente,
Cape Verde,Sotavento Islands,
Cape Verde,Tarrafal,
Cape Verde,Tarrafal de São Nicolau,
Cayman Islands,Cayman Brac,
Cayman Islands,Grand Cayman,
Cayman Islands,Little Cayman,
Central African Republic,Bamingui-Bangoran,
Central African Republic,Bangui,
Central African Republic,Basse-Kotto,
Central African Republic,Haut-Mbomou,
Central African Republic,Haute-Kotto,
Central African Republic,Kémo,
Central African Republic,Lobaye,
Central African Republic,Mambéré-Kadéï,
Central African Republic,Mbomou,
Central African Republic,Nana-Grébizi,
Central African Republic,Nana-Mambéré,
Central African Republic,Ombella-M'Poko,
Central African Republic,Ouaka,
Central African Republic,Ouham,
Central African Republic,Ouham-Pendé,
Central African Republic,Sangha-Mbaéré,
Central African Republic,Vakaga,
Chad,Bahr el Gazel,
Chad,Batha,
Chad,Borkou,
Chad,Chari-Baguirmi,
Chad,Ennedi-Est,
Chad,Ennedi-Ouest,
Chad,Guéra,
Chad,Hadjer-Lamis,
Chad,Kanem,
Chad,Lac,
Chad,Logone Occidental,
Chad,Logone Oriental,
Chad,Mandoul,
Chad,Mayo-Kebbi Est,
Chad,Mayo-Kebbi Ouest,
Chad,Moyen-Chari,
Chad,N'Djamena,
Chad,Ouaddaï,
Chad,Salamat,
Chad,Sila,
Chad,Tandjilé,
Chad,Tibesti,
Chad,Wadi Fira,
Chile,Aisén del General Carlos Ibañez del Campo,
Chile,Antofagasta,
Chile,Arica y Parinacota,
Chile,Atacama,
Chile,Biobío,
Chile,Coquimbo,
Chile,La Araucanía,
Chile,Libertador General Bernardo O'Higgins,
Chile,Los Lagos,
Chile,Los Ríos,
Chile,Magallanes y de la Antártica Chilena,
Chile,Maule,
Chile,Ñuble,
Chile,Región Metropolitana de Santiago,
Chile,Tarapacá,
Chile,Valparaíso,
China,Anhui,
China,Beijing,
China,Chongqing,
China,Fujian,
China,Gansu,
China,Guangdong,
China,Guangxi Zhuang,
China,Guizhou,
China,Hainan,
China,Hebei,
China,Heilongjiang,
China,Henan,
China,Hong Kong SAR,
China,Hubei,
China,Hunan,
China,Inner Mongolia,
China,Jiangsu,
China,Jiangxi,
China,Jilin,
China,Liaoning,
China,Macau SAR,
China,Ningxia Huizu,
China,Qinghai,
China,Shaanxi,
China,Shandong,
China,Shanghai,
China,Shanxi,
China,Sichuan,
China,Taiwan,
China,Tianjin,
China,Xinjiang,
China,Xizang,
China,Yunnan,
China,Zhejiang,
Colombia,Amazonas,
Colombia,Antioquia,
Colombia,Arauca,
Colombia,Atlántico,
Colombia,Bogotá D.C.,
Colombia,Bolívar,
Colombia,Boyacá,
Colombia,Caldas,
Colombia,Caquetá,
Colombia,Casanare,
Colombia,Cauca,
Colombia,Cesar,
Colombia,Chocó,
Colombia,Córdoba,
Colombia,Cundinamarca,
Colombia,Guainía,
Colombia,Guaviare,
Colombia,Huila,
Colombia,La Guajira,
Colombia,Magdalena,
Colombia,Meta,
Colombia,Nariño,
Colombia,Norte de Santander,
Colombia,Putumayo,
Colombia,Quindío,
Colombia,Risaralda,
Colombia,"San Andrés, Providencia y Santa Catalina",
Colombia,Santander,
Colombia,Sucre,
Colombia,Tolima,
Colombia,Valle del Cauca,
Colombia,Vaupés,
Colombia,Vichada,
Comoros,Anjouan,
Comoros,Grande Comore,
Comoros,Mohéli,
Congo,Bouenza,
Congo,Brazzaville,
Congo,Cuvette,
Congo,Cuvette-Ouest,
Congo,Kouilou,
Congo,Lékoumou,
Congo,Likouala,
Congo,Niari,
Congo,Plateaux,
Congo,Pointe-Noire,
Congo,Pool,
Congo,Sangha,
Costa Rica,Alajuela,
Costa Rica,Cartago,
Costa Rica,Guanacaste,
Costa Rica,Heredia,
Costa Rica,Limón,
Costa Rica,Puntarenas,
Costa Rica,San José,
Cote D'Ivoire (Ivory Coast),Abidjan,
Cote D'Ivoire (Ivory Coast),Agnéby,
Cote D'Ivoire (Ivory Coast),Bafing,
Cote D'Ivoire (Ivory Coast),Bas-Sassandra,
Cote D'Ivoire (Ivory Coast),Bas-Sassandra,
Cote D'Ivoire (Ivory Coast),Comoé,
Cote D'Ivoire (Ivory Coast),Denguélé,
Cote D'Ivoire (Ivory Coast),Denguélé,
Cote D'Ivoire (Ivory Coast),Dix-Huit Montagnes,
Cote D'Ivoire (Ivory Coast),Fromager,
Cote D'Ivoire (Ivory Coast),Gôh-Djiboua,
Cote D'Ivoire (Ivory Coast),Haut-Sassandra,
Cote D'Ivoire (Ivory Coast),Lacs,
Cote D'Ivoire (Ivory Coast),Lacs,
Cote D'Ivoire (Ivory Coast),Lagunes,
Cote D'Ivoire (Ivory Coast),Lagunes,
Cote D'Ivoire (Ivory Coast),Marahoué,
Cote D'Ivoire (Ivory Coast),Montagnes,
Cote D'Ivoire (Ivory Coast),Moyen-Cavally,
Cote D'Ivoire (Ivory Coast),Moyen-Comoé,
Cote D'Ivoire (Ivory Coast),N'zi-Comoé,
Cote D'Ivoire (Ivory Coast),Sassandra-Marahoué,
Cote D'Ivoire (Ivory Coast),Savanes,
Cote D'Ivoire (Ivory Coast),Sud-Bandama,
Cote D'Ivoire (Ivory Coast),Sud-Comoé,
Cote D'Ivoire (Ivory Coast),Vallée du Bandama,
Cote D'Ivoire (Ivory Coast),Vallée du Bandama,
Cote D'Ivoire (Ivory Coast),Woroba,
Cote D'Ivoire (Ivory Coast),Worodougou,
Cote D'Ivoire (Ivory Coast),Yamoussoukro,
Cote D'Ivoire (Ivory Coast),Zanzan,
Croatia,Bjelovar-Bilogora,
Croatia,Brod-Posavina,
Croatia,Dubrovnik-Neretva,
Croatia,Istria,
Croatia,Karlovac,
Croatia,Koprivnica-Križevci,
Croatia,Krapina-Zagorje,
Croatia,Lika-Senj,
Croatia,Međimurje,
Croatia,Osijek-Baranja,
Croatia,Požega-Slavonia,
Croatia,Primorje-Gorski Kotar,
Croatia,Šibenik-Knin,
Croatia,Sisak-Moslavina,
Croatia,Split-Dalmatia,
Croatia,Varaždin,
Croatia,Virovitica-Podravina,
Croatia,Vukovar-Syrmia,
Croatia,Zadar,
Croatia,Zagreb,
Croatia,Zagreb,
Cuba,Artemisa,
Cuba,Camagüey,
Cuba,Ciego de Ávila,
Cuba,Cienfuegos,
Cuba,Granma,
Cuba,Guantánamo,
Cuba,Havana,
Cuba,Holguín,
Cuba,Isla de la Juventud,
Cuba,Las Tunas,
Cuba,Matanzas,
Cuba,Mayabeque,
Cuba,Pinar del Río,
Cuba,Sancti Spíritus,
Cuba,Santiago de Cuba,
Cuba,Villa Clara,
Cyprus,Famagusta (Mağusa),
Cyprus,Kyrenia (Keryneia),
Cyprus,Larnaca (Larnaka),
Cyprus,Limassol (Leymasun),
Cyprus,Nicosia (Lefkoşa),
Cyprus,Paphos (Pafos),
Czech Republic,Benešov,
Czech Republic,Beroun,
Czech Republic,Blansko,
Czech Republic,Břeclav,
Czech Republic,Brno-město,
Czech Republic,Brno-venkov,
Czech Republic,Bruntál,
Czech Republic,Česká Lípa,
Czech Republic,České Budějovice,
Czech Republic,Český Krumlov,
Czech Republic,Cheb,
Czech Republic,Chomutov,
Czech Republic,Chrudim,
Czech Republic,Děčín,
Czech Republic,Domažlice,
Czech Republic,Frýdek-Místek,
Czech Republic,Havlíčkův Brod,
Czech Republic,Hodonín,
Czech Republic,Hradec Králové,
Czech Republic,Jablonec nad Nisou,
Czech Republic,Jeseník,
Czech Republic,Jičín,
Czech Republic,Jihlava,
Czech Republic,Jihočeský kraj,
Czech Republic,Jihomoravský kraj,
Czech Republic,Jindřichův Hradec,
Czech Republic,Karlovarský kraj,
Czech Republic,Karlovy Vary,
Czech Republic,Karviná,
Czech Republic,Kladno,
Czech Republic,Klatovy,
Czech Republic,Kolín,
Czech Republic,Kraj Vysočina,
Czech Republic,Královéhradecký kraj,
Czech Republic,Kroměříž,
Czech Republic,Kutná Hora,
Czech Republic,Liberec,
Czech Republic,Liberecký kraj,
Czech Republic,Litoměřice,
Czech Republic,Louny,
Czech Republic,Mělník,
Czech Republic,Mladá Boleslav,
Czech Republic,Moravskoslezský kraj,
Czech Republic,Most,
Czech Republic,Náchod,
Czech Republic,Nový Jičín,
Czech Republic,Nymburk,
Czech Republic,Olomouc,
Czech Republic,Olomoucký kraj,
Czech Republic,Opava,
Czech Republic,Ostrava-město,
Czech Republic,Pardubice,
Czech Republic,Pardubický kraj,
Czech Republic,Pelhřimov,
Czech Republic,Písek,
Czech Republic,Plzeň-jih,
Czech Republic,Plzeň-město,
Czech Republic,Plzeň-sever,
Czech Republic,Plzeňský kraj,
Czech Republic,Prachatice,
Czech Republic,Praha-východ,
Czech Republic,Praha-západ,
Czech Republic,"Praha, Hlavní město",
Czech Republic,Přerov,
Czech Republic,Příbram,
Czech Republic,Prostějov,
Czech Republic,Rakovník,
Czech Republic,Rokycany,
Czech Republic,Rychnov nad Kněžnou,
Czech Republic,Semily,
Czech Republic,Sokolov,
Czech Republic,Strakonice,
Czech Republic,Středočeský kraj,
Czech Republic,Šumperk,
Czech Republic,Svitavy,
Czech Republic,Tábor,
Czech Republic,Tachov,
Czech Republic,Teplice,
Czech Republic,Třebíč,
Czech Republic,Trutnov,
Czech Republic,Uherské Hradiště,
Czech Republic,Ústecký kraj,
Czech Republic,Ústí nad Labem,
Czech Republic,Ústí nad Orlicí,
Czech Republic,Vsetín,
Czech Republic,Vyškov,
Czech Republic,Žďár nad Sázavou,
Czech Republic,Zlín,
Czech Republic,Zlínský kraj,
Czech Republic,Znojmo,
Democratic Republic of the Congo,Bas-Uélé,
Democratic Republic of the Congo,Équateur,
Democratic Republic of the Congo,Haut-Katanga,
Democratic Republic of the Congo,Haut-Lomami,
Democratic Republic of the Congo,Haut-Uélé,
Democratic Republic of the Congo,Ituri,
Democratic Republic of the Congo,Kasaï,
Democratic Republic of the Congo,Kasaï Central,
Democratic Republic of the Congo,Kasaï Oriental,
Democratic Republic of the Congo,Kinshasa,
Democratic Republic of the Congo,Kongo Central,
Democratic Republic of the Congo,Kwango,
Democratic Republic of the Congo,Kwilu,
Democratic Republic of the Congo,Lomami,
Democratic Republic of the Congo,Lualaba,
Democratic Republic of the Congo,Mai-Ndombe,
Democratic Republic of the Congo,Maniema,
Democratic Republic of the Congo,Mongala,
Democratic Republic of the Congo,Nord-Kivu,
Democratic Republic of the Congo,Nord-Ubangi,
Democratic Republic of the Congo,Sankuru,
Democratic Republic of the Congo,Sud-Kivu,
Democratic Republic of the Congo,Sud-Ubangi,
Democratic Republic of the Congo,Tanganyika,
Democratic Republic of the Congo,Tshopo,
Democratic Republic of the Congo,Tshuapa,
Denmark,Central Denmark,
Denmark,Denmark,
Denmark,North Denmark,
Denmark,Southern Denmark,
Denmark,Zealand,
Djibouti,Ali Sabieh,
Djibouti,Arta,
Djibouti,Dikhil,
Djibouti,Djibouti,
Djibouti,Obock,
Djibouti,Tadjourah,
Dominica,Saint Andrew,
Dominica,Saint David,
Dominica,Saint George,
Dominica,Saint John,
Dominica,Saint Joseph,
Dominica,Saint Luke,
Dominica,Saint Mark,
Dominica,Saint Patrick,
Dominica,Saint Paul,
Dominica,Saint Peter,
Dominican Republic,Azua,
Dominican Republic,Baoruco,
Dominican Republic,Barahona,
Dominican Republic,Dajabón,
Dominican Republic,Distrito Nacional,
Dominican Republic,Duarte,
Dominican Republic,El Seibo,
Dominican Republic,Espaillat,
Dominican Republic,Hato Mayor,
Dominican Republic,Hermanas Mirabal,
Dominican Republic,Independencia,
Dominican Republic,La Altagracia,
Dominican Republic,La Romana,
Dominican Republic,La Vega,
Dominican Republic,María Trinidad Sánchez,
Dominican Republic,Monseñor Nouel,
Dominican Republic,Monte Cristi,
Dominican Republic,Monte Plata,
Dominican Republic,Pedernales,
Dominican Republic,Peravia,
Dominican Republic,Puerto Plata,
Dominican Republic,Samaná,
Dominican Republic,San Cristóbal,
Dominican Republic,San José de Ocoa,
Dominican Republic,San Juan,
Dominican Republic,San Pedro de Macorís,
Dominican Republic,Sánchez Ramírez,
Dominican Republic,Santiago,
Dominican Republic,Santiago Rodríguez,
Dominican Republic,Santo Domingo,
Dominican Republic,Valverde,
Ecuador,Azuay,
Ecuador,Bolívar,
Ecuador,Cañar,
Ecuador,Carchi,
Ecuador,Chimborazo,
Ecuador,Cotopaxi,
Ecuador,El Oro,
Ecuador,Esmeraldas,
Ecuador,Galápagos,
Ecuador,Guayas,
Ecuador,Imbabura,
Ecuador,Loja,
Ecuador,Los Ríos,
Ecuador,Manabí,
Ecuador,Morona-Santiago,
Ecuador,Napo,
Ecuador,Orellana,
Ecuador,Pastaza,
Ecuador,Pichincha,
Ecuador,Santa Elena,
Ecuador,Santo Domingo de los Tsáchilas,
Ecuador,Sucumbíos,
Ecuador,Tungurahua,
Ecuador,Zamora Chinchipe,
Egypt,Alexandria,
Egypt,Aswan,
Egypt,Asyut,
Egypt,Beheira,
Egypt,Beni Suef,
Egypt,Cairo,
Egypt,Dakahlia,
Egypt,Damietta,
Egypt,Faiyum,
Egypt,Gharbia,
Egypt,Giza,
Egypt,Ismailia,
Egypt,Kafr el-Sheikh,
Egypt,Luxor,
Egypt,Matrouh,
Egypt,Minya,
Egypt,Monufia,
Egypt,New Valley,
Egypt,North Sinai,
Egypt,Port Said,
Egypt,Qalyubia,
Egypt,Qena,
Egypt,Red Sea,
Egypt,Sharqia,
Egypt,Sohag,
Egypt,South Sinai,
Egypt,Suez,
El Salvador,Ahuachapán,
El Salvador,Cabañas,
El Salvador,Chalatenango,
El Salvador,Cuscatlán,
El Salvador,La Libertad,
El Salvador,La Paz,
El Salvador,La Unión ,
El Salvador,Morazán,
El Salvador,San Miguel,
El Salvador,San Salvador,
El Salvador,San Vicente,
El Salvador,Santa Ana,
El Salvador,Sonsonate,
El Salvador,Usulután,
Equatorial Guinea,Annobón,
Equatorial Guinea,Bioko Norte,
Equatorial Guinea,Bioko Sur,
Equatorial Guinea,Centro Sur,
Equatorial Guinea,Insular,
Equatorial Guinea,Kié-Ntem,
Equatorial Guinea,Litoral,
Equatorial Guinea,Río Muni,
Equatorial Guinea,Wele-Nzas,
Eritrea,Anseba,
Eritrea,Debub,
Eritrea,Gash-Barka,
Eritrea,Maekel,
Eritrea,Northern Red Sea,
Eritrea,Southern Red Sea,
Estonia,Harju,
Estonia,Hiiu,
Estonia,Ida-Viru,
Estonia,Järva,
Estonia,Jõgeva,
Estonia,Lääne,
Estonia,Lääne-Viru,
Estonia,Pärnu,
Estonia,Põlva,
Estonia,Rapla,
Estonia,Saare,
Estonia,Tartu,
Estonia,Valga,
Estonia,Viljandi,
Estonia,Võru,
Eswatini,Hhohho,
Eswatini,Lubombo,
Eswatini,Manzini,
Eswatini,Shiselweni,
Ethiopia,Addis Ababa,
Ethiopia,Afar,
Ethiopia,Amhara,
Ethiopia,Benishangul-Gumuz,
Ethiopia,Dire Dawa,
Ethiopia,Gambela,
Ethiopia,Harari,
Ethiopia,Oromia,
Ethiopia,Somali,
Ethiopia,"Southern Nations, Nationalities, and Peoples'",
Ethiopia,Tigray,
Faroe Islands,Eysturoy,
Faroe Islands,Northern Isles,
Faroe Islands,Sandoy,
Faroe Islands,Streymoy,
Faroe Islands,Suðuroy,
Faroe Islands,Vágar,
Fiji Islands,Ba,
Fiji Islands,Bua,
Fiji Islands,Cakaudrove,
Fiji Islands,Central,
Fiji Islands,Eastern,
Fiji Islands,Kadavu,
Fiji Islands,Lau,
Fiji Islands,Lomaiviti,
Fiji Islands,Macuata,
Fiji Islands,Nadroga-Navosa,
Fiji Islands,Naitasiri,
Fiji Islands,Namosi,
Fiji Islands,Northern,
Fiji Islands,Ra,
Fiji Islands,Rewa,
Fiji Islands,Rotuma,
Fiji Islands,Serua,
Fiji Islands,Tailevu,
Fiji Islands,Western,
Finland,Åland Islands,
Finland,Central Finland,
Finland,Central Ostrobothnia,
Finland,Finland Proper,
Finland,Kainuu,
Finland,Kymenlaakso,
Finland,Lapland,
Finland,North Karelia,
Finland,Northern Ostrobothnia,
Finland,Northern Savonia,
Finland,Ostrobothnia,
Finland,Päijänne Tavastia,
Finland,Pirkanmaa,
Finland,Satakunta,
Finland,South Karelia,
Finland,Southern Ostrobothnia,
Finland,Southern Savonia,
Finland,Tavastia Proper,
Finland,Uusimaa,
France,Ain,
France,Aisne,
France,Allier,
France,Alpes-de-Haute-Provence,
France,Alpes-Maritimes,
France,Alsace,
France,Ardèche,
France,Ardennes,
France,Ariège,
France,Aube,
France,Aude,
France,Auvergne-Rhône-Alpes,
France,Aveyron,
France,Bas-Rhin,
France,Bouches-du-Rhône,
France,Bourgogne-Franche-Comté,
France,Bretagne,
France,Calvados,
France,Cantal,
France,Centre-Val de Loire,
France,Charente,
France,Charente-Maritime,
France,Cher,
France,Clipperton,
France,Corrèze,
France,Corse,
France,Corse-du-Sud,
France,Côte-d'Or,
France,Côtes-d'Armor,
France,Creuse,
France,Deux-Sèvres,
France,Dordogne,
France,Doubs,
France,Drôme,
France,Essonne,
France,Eure,
France,Eure-et-Loir,
France,Finistère,
France,French Guiana,
France,French Polynesia,
France,French Southern and Antarctic Lands,
France,Gard,
France,Gers,
France,Gironde,
France,Grand-Est,
France,Guadeloupe,
France,Haut-Rhin,
France,Haute-Corse,
France,Haute-Garonne,
France,Haute-Loire,
France,Haute-Marne,
France,Haute-Saône,
France,Haute-Savoie,
France,Haute-Vienne,
France,Hautes-Alpes,
France,Hautes-Pyrénées,
France,Hauts-de-France,
France,Hauts-de-Seine,
France,Hérault,
France,Île-de-France,
France,Ille-et-Vilaine,
France,Indre,
France,Indre-et-Loire,
France,Isère,
France,Jura,
France,La Réunion,
France,Landes,
France,Loir-et-Cher,
France,Loire,
France,Loire-Atlantique,
France,Loiret,
France,Lot,
France,Lot-et-Garonne,
France,Lozère,
France,Maine-et-Loire,
France,Manche,
France,Marne,
France,Martinique,
France,Mayenne,
France,Mayotte,
France,Métropole de Lyon,
France,Meurthe-et-Moselle,
France,Meuse,
France,Morbihan,
France,Moselle,
France,Nièvre,
France,Nord,
France,Normandie,
France,Nouvelle-Aquitaine,
France,Occitanie,
France,Oise,
France,Orne,
France,Paris,
France,Pas-de-Calais,
France,Pays-de-la-Loire,
France,Provence-Alpes-Côte-d’Azur,
France,Puy-de-Dôme,
France,Pyrénées-Atlantiques,
France,Pyrénées-Orientales,
France,Rhône,
France,Saint Pierre and Miquelon,
France,Saint-Barthélemy,
France,Saint-Martin,
France,Saône-et-Loire,
France,Sarthe,
France,Savoie,
France,Seine-et-Marne,
France,Seine-Maritime,
France,Seine-Saint-Denis,
France,Somme,
France,Tarn,
France,Tarn-et-Garonne,
France,Territoire de Belfort,
France,Val-d'Oise,
France,Val-de-Marne,
France,Var,
France,Vaucluse,
France,Vendée,
France,Vienne,
France,Vosges,
France,Wallis and Futuna,
France,Yonne,
France,Yvelines,
Gabon,Estuaire,
Gabon,Haut-Ogooué,
Gabon,Moyen-Ogooué,
Gabon,Ngounié,
Gabon,Nyanga,
Gabon,Ogooué-Ivindo,
Gabon,Ogooué-Lolo,
Gabon,Ogooué-Maritime,
Gabon,Woleu-Ntem,
Georgia,Abkhazia,
Georgia,Adjara,
Georgia,Guria,
Georgia,Imereti,
Georgia,Kakheti,
Georgia,Khelvachauri,
Georgia,Kvemo Kartli,
Georgia,Mtskheta-Mtianeti,
Georgia,Racha-Lechkhumi and Kvemo Svaneti,
Georgia,Samegrelo-Zemo Svaneti,
Georgia,Samtskhe-Javakheti,
Georgia,Senaki,
Georgia,Shida Kartli,
Georgia,Tbilisi,
Germany,Baden-Württemberg,
Germany,Bavaria,
Germany,Berlin,
Germany,Brandenburg,
Germany,Bremen,
Germany,Hamburg,
Germany,Hessen,
Germany,Lower Saxony,
Germany,Mecklenburg-Vorpommern,
Germany,North Rhine-Westphalia,
Germany,Rhineland-Palatinate,
Germany,Saarland,
Germany,Saxony,
Germany,Saxony-Anhalt,
Germany,Schleswig-Holstein,
Germany,Thuringia,
Ghana,Ahafo,
Ghana,Ashanti,
Ghana,Bono,
Ghana,Bono East,
Ghana,Central,
Ghana,Eastern,
Ghana,Greater Accra,
Ghana,North East,
Ghana,Northern,
Ghana,Oti,
Ghana,Savannah,
Ghana,Upper East,
Ghana,Upper West,
Ghana,Volta,
Ghana,Western,
Ghana,Western North,
Greece,Achaea,
Greece,Aetolia-Acarnania,
Greece,Arcadia,
Greece,Argolis,
Greece,Attica,
Greece,Boeotia,
Greece,Central Greece,
Greece,Central Macedonia,
Greece,Chania,
Greece,Corfu,
Greece,Corinthia,
Greece,Crete,
Greece,Drama,
Greece,East Attica,
Greece,East Macedonia and Thrace,
Greece,Epirus,
Greece,Euboea,
Greece,Grevena,
Greece,Imathia ,
Greece,Ioannina,
Greece,Ionian Islands,
Greece,Karditsa,
Greece,Kastoria,
Greece,Kefalonia,
Greece,Kilkis,
Greece,Kozani,
Greece,Laconia,
Greece,Larissa,
Greece,Lefkada,
Greece,Pella,
Greece,Peloponnese,
Greece,Phthiotis,
Greece,Preveza,
Greece,Serres,
Greece,South Aegean,
Greece,Thessaloniki,
Greece,West Greece,
Greece,West Macedonia,
Grenada,Carriacou,
Grenada,Saint Andrew,
Grenada,Saint David,
Grenada,Saint George,
Grenada,Saint John,
Grenada,Saint Mark,
Grenada,Saint Patrick,
Guam,Agana Heights,
Guam,Asan-Maina,
Guam,Barrigada,
Guam,Chalan Pago-Ordot,
Guam,Dededo,
Guam,Hågat,
Guam,Hagåtña,
Guam,Inarajan (Inalåhan),
Guam,Mangilao,
Guam,Merizo (Malesso),
Guam,Mongmong-Toto-Maite,
Guam,Piti,
Guam,Santa Rita (Sånta Rita-Sumai),
Guam,Sinajana,
Guam,Talofofo (Talo'fo'fo),
Guam,Tamuning,
Guam,Umatac (Humåtak),
Guam,Yigo,
Guam,Yona,
Guatemala,Alta Verapaz ,
Guatemala,Baja Verapaz ,
Guatemala,Chimaltenango ,
Guatemala,Chiquimula ,
Guatemala,El Progreso ,
Guatemala,Escuintla ,
Guatemala,Guatemala ,
Guatemala,Huehuetenango ,
Guatemala,Izabal ,
Guatemala,Jalapa ,
Guatemala,Jutiapa ,
Guatemala,Petén ,
Guatemala,Quetzaltenango ,
Guatemala,Quiché ,
Guatemala,Retalhuleu ,
Guatemala,Sacatepéquez ,
Guatemala,San Marcos ,
Guatemala,Santa Rosa ,
Guatemala,Sololá ,
Guatemala,Suchitepéquez ,
Guatemala,Totonicapán ,
Guatemala,Zacapa,
Guinea,Beyla,
Guinea,Boffa,
Guinea,Boké,
Guinea,Boké,
Guinea,Conakry,
Guinea,Coyah,
Guinea,Dabola,
Guinea,Dalaba,
Guinea,Dinguiraye,
Guinea,Dubréka,
Guinea,Faranah,
Guinea,Forécariah,
Guinea,Fria,
Guinea,Gaoual,
Guinea,Guéckédou,
Guinea,Kankan,
Guinea,Kankan,
Guinea,Kérouané,
Guinea,Kindia,
Guinea,Kindia,
Guinea,Kissidougou,
Guinea,Koubia,
Guinea,Koundara,
Guinea,Kouroussa,
Guinea,Labé,
Guinea,Labé,
Guinea,Lélouma,
Guinea,Lola,
Guinea,Macenta,
Guinea,Mali,
Guinea,Mamou,
Guinea,Mamou,
Guinea,Mandiana,
Guinea,Nzérékoré,
Guinea,Nzérékoré,
Guinea,Pita,
Guinea,Siguiri,
Guinea,Télimélé,
Guinea,Tougué,
Guinea,Yomou,
Guinea-Bissau,Bafatá,
Guinea-Bissau,Biombo,
Guinea-Bissau,Bolama,
Guinea-Bissau,Cacheu,
Guinea-Bissau,Gabú,
Guinea-Bissau,Leste,
Guinea-Bissau,Norte,
Guinea-Bissau,Oio,
Guinea-Bissau,Quinara,
Guinea-Bissau,Sul,
Guinea-Bissau,Tombali,
Guyana,Barima-Waini,
Guyana,Cuyuni-Mazaruni,
Guyana,Demerara-Mahaica,
Guyana,East Berbice-Corentyne,
Guyana,Essequibo Islands-West Demerara,
